1438.6201798879601, 0.00010120019449085443
1437.9169318478494, 0.00008981892970588362
1492.0640956324528, 0.00007421066464708347
1490.6057055716656, 0.0000584573842286055
1517.8181440175215, 0.000048298964943584553
1574.6661151757746, 0.000038046164455987424
1573.4346924931492, 0.000031434700466778335
1601.8459310022354, 0.00002476180980235713
1630.9296686593843, 0.00001997644181778879
1660.703855791516, 0.0000165050399669235
1691.0215992991432, 0.000013636880220938942
1722.0612160492426, 0.000011539212357624426
1753.4990970841632, 0.000009533988229065408
1751.7851722854411, 0.000007510133695580415
1817.5738179959199, 0.000006058755398375444
1850.7553732912816, 0.000005005896491083371
1884.542689739743, 0.000004135997912402935
1918.5715516265439, 0.0000032580171634879804
1953.7879709169972, 0.000002756858702663332
1952.2600668100627, 0.0000022777861786226667
2025.7756804358512, 0.0000018819643787010717
2062.95988953671, 0.0000015924746909466649
2100.8266349222126, 0.000001347515218675922
2139.1792423720217, 0.000001113351053363194
2177.8060325137944, 8.770112842579524e-7
2259.373020635918, 6.908412134630402e-7
2300.62004459434, 5.707904311994009e-7
2343.0782913512653, 4.946528528199383e-7
2386.3201106593797, 4.2867124504654955e-7
2476.665323649912, 3.714909057577999e-7
2521.879227245539, 3.0693515405837096e-7
2616.8448017778446, 2.5359756413056653e-7
2766.8518137189053, 2.0458831666274215e-7
2926.029992711315, 1.7311789746714854e-7
3275.587620448282, 1.5735885676490244e-7
3532.7961335628684, 1.611587484455653e-7
3883.556189332123, 1.7311789746714854e-7
4269.559595607728, 1.9045516114940793e-7
4694.3885920973225, 2.1458838814068576e-7
5161.993622960097, 2.476180980235713e-7
6121.886110964037, 2.9263161458788864e-7
6483.584424820963, 3.541789922699711e-7
6613.579709479707, 4.496242650475467e-7
6874.0433300228515, 5.573320131374788e-7
7011.8672806175155, 7.075236032164143e-7
7151.755178083821, 8.770112842579524e-7
7295.147226257917, 0.000001113351053363194
7439.231483974542, 0.0000013157427463875637
7587.64536709737, 0.000001630929668659391
7740.53389131215, 0.0000021204345428415063
7896.503068312584, 0.000002756858702663332
8054.039594227147, 0.0000034172657708508154
8213.91571388099, 0.000004135997912402935
8376.965442670537, 0.000005005896491083371
8385.98139411813, 0.000006508359030777491
8553.283092576894, 0.000008067440133510429
8723.922487244574, 0.000009999999999999999
8898.836348584722, 0.000012694831564284956
9075.482043977881, 0.00001536485610690936
9081.696669218305, 0.000018157972645632143
9439.36251722325, 0.000022507725307074532
9447.673930030165, 0.000027899463689333415
9634.272094966087, 0.000032971197059952516
9643.698146814473, 0.000041856379314894456
9836.091499906972, 0.00005188309875524451
10031.342109637328, 0.00006279534649342154
10230.468527212743, 0.00007600269906450566
10236.472970392846, 0.00008770112842579542
10436.609056913021, 0.00009881403934360738
